OTU id;count;E00944148;E00944149;E00944151;E00944152;E00944153;E00944154;E00944155;E00944156;E00944157;E00944160;E00944167;E00963469;E00963471;E00963474;E00963476;E00963478;E00963482;E00963484;E00963485;E00963490;E00963491;E00963492;E00963493;E00963495;E00963496;E00963497;E00963498;E00963499;E00963500;E00963501;E00963502;E00963505;E00963506;E00963508;E00963509;E00963510;E00963511;E00963512;E00963740;E00963743;E00963746;E00963750;E00963751;E00963753;E00963757;E00963761;E00963764;E00963842;E00963843;E00963845;E00963846;E00963848;E00963850;E00963852;E00963853;E00963855;E00963856;E00963857;E00963859;E00963864;E00982230;E00982232;E00982233;E00982239;E00982241;E00982252;E00982256;E00982258;E00982259;E00982260;E00982262;E00982264;E00982266;E00982271;E00982273;E00982477;E00982478;E00982480;E00982481;E00982487;E00982488;E00982489;E00982490;E00982493;E00982494;E00982496;E00982497;E00982499;E00982501
M68YD:03989:03388_SUB_SUB;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:02894:06519_SUB_SUB;146;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;3;0;0;0;0;16;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
M68YD:03501:04859_SUB_SUB;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:02001:00742_SUB_SUB;134;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;11;0;1;0;12;0;0;0;0;2;0;0;1;0;0;0;6;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;57;19;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0
M68YD:03908:01549_SUB_SUB;1174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04239:01106_SUB_SUB;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04257:06992_SUB_SUB;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
M68YD:04136:04498_SUB_SUB;207;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;138;0;0;0;0;0;0;0;0;34;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04918:02249_SUB_SUB;140;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04158:06659_SUB_SUB;183;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;2;0;15;0;0;0;0;0;0;0;1;17;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;2;8;0;0;0;99;2;0;0;15;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;7;0;0
M68YD:04347:06456_SUB_SUB;1414;0;11;0;0;0;0;0;0;10;0;7;0;23;0;2;0;2;0;19;0;121;1;0;0;0;0;0;3;12;115;19;0;0;0;0;0;10;6;0;0;2;2;0;0;14;0;49;64;0;2;1;689;23;0;9;101;3;8;0;0;15;0;0;11;0;0;0;0;0;0;1;0;0;0;0;0;15;0;0;5;0;0;0;5;0;0;34;0;0
M68YD:04361:06993_SUB_SUB;74006;0;549;0;0;0;0;1;0;733;0;382;51;1347;0;193;15;113;0;1405;0;8803;40;0;0;0;0;0;124;1062;4416;1709;0;6;0;0;0;1099;352;0;0;102;415;0;0;1460;0;3542;6812;0;270;158;26013;780;0;416;3949;419;822;0;1;1277;0;103;981;35;0;0;0;0;0;316;0;0;0;0;0;973;0;0;343;53;0;0;137;0;0;2209;1;19
M68YD:00628:02087_SUB_SUB;9590;0;61;0;0;0;0;0;1;80;0;28;11;181;0;24;0;16;0;98;0;919;15;0;0;0;0;0;17;112;713;182;0;3;0;0;0;109;55;0;0;10;45;0;0;158;0;389;561;0;42;17;4044;93;0;43;692;46;97;0;0;150;0;7;75;3;0;0;0;0;0;23;0;0;0;0;0;102;0;0;36;3;0;0;26;0;0;301;1;1
M68YD:05245:02487_SUB_SUB;450;0;6;0;0;0;0;0;0;2;0;3;0;9;0;3;0;1;0;5;0;31;0;0;0;0;0;0;1;3;38;5;0;0;0;0;0;3;2;0;0;0;1;0;0;6;0;19;19;0;1;1;205;6;0;2;31;2;0;0;0;13;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;0;0;3;0;0;16;0;0
M68YD:00908:03815_SUB_SUB;2726;0;9;0;0;0;0;0;0;26;0;10;2;52;0;10;2;3;0;36;0;230;3;0;0;0;0;0;3;27;205;65;0;0;0;0;0;32;13;0;0;1;15;0;0;76;0;125;192;0;9;11;1038;34;0;17;156;15;39;0;0;78;0;5;14;0;0;0;0;0;0;11;0;0;0;0;0;29;0;0;11;3;0;0;7;0;0;111;0;1
M68YD:04014:06647_SUB_SUB;686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;202;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04054:06427_SUB_SUB;647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00951:02541_SUB_SUB;1088;0;0;0;0;0;0;0;0;0;0;0;1;15;0;13;0;4;0;0;0;90;0;0;0;0;0;0;0;0;0;264;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;572;0;0;9;0;0;0;0;0;89;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
M68YD:04586:06846_SUB_SUB;177;0;0;0;0;0;0;0;0;0;0;0;0;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0
M68YD:05219:05281_SUB_SUB;2748;0;6;0;0;0;0;0;0;13;0;3;15;96;0;42;2;26;0;205;0;208;11;0;0;0;0;0;9;19;182;206;0;0;0;0;0;16;19;0;0;4;16;0;0;22;0;314;752;0;8;15;3;0;0;4;1;57;174;0;0;60;0;7;1;3;0;0;0;0;0;48;0;0;0;0;0;3;0;0;17;13;0;0;0;0;0;148;0;0
M68YD:01311:01007_SUB_SUB;270;0;0;0;0;0;0;0;0;2;0;1;0;14;0;2;0;4;0;23;0;17;0;0;0;0;0;0;1;3;29;23;0;0;0;0;0;1;5;0;0;0;1;0;0;0;0;26;57;0;0;1;0;0;0;0;0;4;18;0;0;7;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;23;0;0
M68YD:01975:07027_SUB_SUB;123;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;29;6;0;0;0;0;0;2;1;0;0;0;0;0;0;2;0;15;21;0;0;0;3;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3;0;0
M68YD:03057:01176_SUB_SUB;112;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;10;0;17;6;0;3;0;0;0;0;0;0;0;1;0;0;5;0;0;0;2;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
M68YD:03672:05528_SUB_SUB;187;0;2;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;0;111;0;3;0;0;0;0;0;0;5;1;25;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;9;5;0;0;1;0;0;0;0;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
M68YD:04704:01671_SUB_SUB;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04348:06400_SUB_SUB;663;0;0;0;0;0;0;0;0;166;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03075:03488_SUB_SUB;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04149:06542_SUB_SUB;170;0;111;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:01294:03394_SUB_SUB;5007;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;1;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;294;0;0;0;0;0;0;1;0;0;0;108;0;521;2291;0;2;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;1256;0;0;0
M68YD:00471:00772_SUB_SUB;532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;22;0;0;0;0;0;0;0;0;0;0;10;0;45;231;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;156;0;0;0
M68YD:00424:03410_SUB_SUB;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;2;0;13;68;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0
M68YD:04141:06566_SUB_SUB;638;0;18;6;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;256;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04181:06760_SUB_SUB;898;0;64;3;58;10;42;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;182;0;24;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00207:04703_SUB_SUB;109;0;7;0;1;1;9;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;23;0;5;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:01013:05835_SUB_SUB;1040;5;0;1;1;0;8;127;115;0;0;0;0;0;0;17;1;0;0;0;0;0;0;109;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;28;11;10;58;0;472;32;3;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;5;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;5
M68YD:04801:05388_SUB_SUB;178;0;0;0;1;0;1;18;11;0;0;0;0;0;0;3;0;0;0;0;0;0;0;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;1;0;8;0;111;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
M68YD:03556:05112_SUB_SUB;231;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;108;2;0;0;0;0;0;0;0;0;0;0;44;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03328:07505_SUB_SUB;25124;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;14;0;0;9;0;0;0;0;0;21;5;19231;0;4118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1396;0;6;0
M68YD:04621:05617_SUB_SUB;830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
M68YD:01207:05760_SUB_SUB;427;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;16;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;282;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;16;0;0;0;0;13
M68YD:00868:04313_SUB_SUB;1057;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;924;75;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M68YD:01705:04826_SUB_SUB;485;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;399;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04089:06873_SUB_SUB;131;0;24;0;0;0;0;0;0;79;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04248:06972_SUB_SUB;262;0;88;15;0;0;0;0;0;125;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04438:06760_SUB_SUB;252;0;103;0;0;0;0;0;0;96;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:03429:02320_SUB_SUB;17646;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;16;0;296;0;3;0;0;1;0;1;8333;0;0;0;2;2666;0;71;0;0;0;0;0;0;0;0;0;0;0;0;4;0;244;9;229;1431;240;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;399;0;0;0;0;0;0;0;0;3693;0;0;0
M68YD:02636:06044_SUB_SUB;228;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;67;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;35;0;0;0
M68YD:00219:04977_SUB_SUB;501;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04107:06544_SUB_SUB;115;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:00833:05774_SUB_SUB;885;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3;40;0;0;0;0;0;0;0;201;0;0;0;0;0;5;0;0;0;0;0;19;0;161;0;181;35;7;0;1;2;0;0;8;0;3;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0;0;0;0;0;1;72;0;0;0
M68YD:04697:06377_SUB_SUB;1517;0;0;0;0;0;0;10;0;0;0;0;0;0;0;34;0;0;0;0;0;223;0;257;9;0;0;0;3;291;0;0;0;0;0;0;0;0;0;0;0;2;8;0;11;25;0;0;0;0;0;0;0;342;113;16;0;0;0;0;0;0;15;0;0;1;0;0;8;0;0;0;2;0;0;0;0;49;0;0;0;0;0;0;34;0;0;64;0;0
M68YD:01209:02840_SUB_SUB;188;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5;0;0;0;0;0;20;0;37;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;57;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;2;0;0;8;0;0
M68YD:04215:02964_SUB_SUB;119;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:04284:00323_SUB_SUB;491;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:02630:05510_SUB_SUB;176;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:02097:02824_SUB_SUB;4705;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;324;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;3739;0;0;0;0;0;0;0;0;0;0;0;0
M68YD:02644:03145_SUB_SUB;151;0;0;0;0;0;0;1;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;3;0;11;8;0;0;0;0;0;0;0;48;0;0;0;0;0;0;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;10;38;0;0
M68YD:03102:07200_SUB_SUB;1831;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1148;120;0;0;4;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;537;0;0;0;0;0;0;0;0;12;0;0;0
M68YD:02361:06699_SUB_SUB;1232;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;16;0;0;0;0;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;0;0;0;0;0;0;0;83;0;45;0;0;0;0;38;8;740;0;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;2
M68YD:04231:01256_SUB_SUB;7019;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;91;0;0;0;1;0;0;0;0;32;342;0;0;15;0;0;0;0;1379;0;0;2;0;0;28;0;0;1;0;0;160;0;1435;0;1507;220;91;0;17;13;0;0;135;0;50;0;1;0;0;0;0;0;0;0;0;0;0;990;0;0;0;0;0;0;0;5;502;0;0;0
M68YD:02463:03678_SUB_SUB;161;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;3;0;65;0;8;0;0;0;0;0;0;1;3;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;6;0;0;0;4;4;0;0;0;0;1;0;0;0;0;0;0;1;0;0;5;0;0;7;0;7;0;0
M68YD:03062:04937_SUB_SUB;178;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
M68YD:05286:02298_SUB_SUB;262;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;8;0;79;151;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
M68YD:00788:01054_SUB_SUB;326;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;248;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;43;0;0;0
M68YD:05247:03983_SUB_SUB;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;2;0;7;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0
M68YD:00053:01749_SUB_SUB;3756;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;66;0;1;0;0;0;0;0;1976;0;0;0;0;333;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;29;259;22;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;981;0;0;0
M68YD:04378:06867_SUB_SUB;122;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0
